node_id,organism,full_info,x_pos,y_pos,degree_centrality,betweenness_centrality,closeness_centrality,cluster_id
MT916719.1,Diabolocatantops pinguis,"MT916719.1 Diabolocatantops pinguis mitochondrion, complete genome",-0.4077843129634857,0.7648916840553284,0.027158098933074686,0.0009743221760173365,0.18728607039733708,10
MK303550.1,Dianemobius fascipes,"MK303550.1 Dianemobius fascipes mitochondrion, complete genome",0.20673154294490814,-0.6709036231040955,0.01842870999030068,0.0010342612643395982,0.14381141146206725,3
NC_045846.1,Dianemobius fascipes,"NC_045846.1 Dianemobius fascipes mitochondrion, complete genome",0.2529505789279938,-0.6345544457435608,0.01842870999030068,0.0010342612643395982,0.14381141146206725,3
OP854596.1,Dianemobius fascipes,"OP854596.1 Dianemobius fascipes nigrofasciatus voucher Dfn_09Dec2021 mitochondrion, complete genome",0.1400349885225296,-0.6617351770401001,0.014548981571290009,0.0003834252575334282,0.14286389850221468,3
MK303551.1,Dianemobius furumagiensis,"MK303551.1 Dianemobius furumagiensis mitochondrion, complete genome",0.011900424025952816,-0.4296416938304901,0.01842870999030068,0.0024936540595993074,0.15313252146423825,3
NC_045847.1,Dianemobius furumagiensis,"NC_045847.1 Dianemobius furumagiensis mitochondrion, complete genome",0.12579359114170074,-0.385759174823761,0.01842870999030068,0.0024936540595993074,0.15313252146423825,3
KX057718.1,Diestramima sp.,"KX057718.1 Diestramima sp. ZJZ-2017 mitochondrion, complete genome",-0.6636089086532593,-0.118571437895298,0.026188166828322017,1.3013516726166108e-05,0.1491532294053999,3
KX057740.1,Diestramima tibetensis,"KX057740.1 Diestramima tibetensis mitochondrion, complete genome",-0.6316808462142944,-0.22868990898132324,0.02133850630455868,0.0029756692639158876,0.16133604939982243,3
KX057726.1,Diestrammena asynamora,"KX057726.1 Diestrammena asynamora mitochondrion, complete genome",0.0639067217707634,0.7999029755592346,0.002909796314258002,0.0,0.002909796314258002,15
NC_033989.1,Diestrammena asynamora,"NC_033989.1 Diestrammena asynamora mitochondrion, complete genome",-0.11866661161184311,0.6484780311584473,0.002909796314258002,0.0,0.002909796314258002,15
MK347245.1,Diestrammena japanica,"MK347245.1 Diestrammena japanica mitochondrion, complete genome",0.5597996115684509,0.4138811528682709,0.002909796314258002,0.0,0.002909796314258002,15
MT849270.1,Diestrammena sp.,"MT849270.1 Diestrammena sp. mitochondrion, complete genome",0.5101813673973083,0.3396639823913574,0.002909796314258002,0.0,0.002909796314258002,15
KY747520.1,Dnopherula yuanmowensis,"KY747520.1 Dnopherula yuanmowensis mitochondrion, complete genome",0.5315434336662292,0.00967605784535408,0.0950533462657614,0.0003563345707891432,0.1962905706638757,2
NC_039408.1,Dnopherula yuanmowensis,"NC_039408.1 Dnopherula yuanmowensis mitochondrion, complete genome",0.6481860280036926,-0.006356401834636927,0.0950533462657614,0.0003563345707891432,0.1962905706638757,2
OQ470638.1,Dociostaurus kraussi,"OQ470638.1 Dociostaurus kraussi kraussi mitochondrion, complete genome",0.2971169948577881,0.17825663089752197,0.013579049466537343,1.1897097764665077e-05,0.1785145310592986,2
OQ470639.1,Dociostaurus tartarus,"OQ470639.1 Dociostaurus tartarus mitochondrion, complete genome",-0.21113817393779755,0.6210377812385559,0.03685741998060136,0.0017640809458623263,0.1996236552312042,10
KU885974.1,Ducetia japonica,"KU885974.1 Ducetia japonica mitochondrion, complete genome",-0.3838956952095032,-0.3091854453086853,0.03200775945683802,0.0031470084598420657,0.15296448138738455,3
NC_031652.1,Ducetia japonica,"NC_031652.1 Ducetia japonica mitochondrion, complete genome",-0.3853405714035034,-0.2942536175251007,0.03200775945683802,0.0031470084598420657,0.15296448138738455,3
KY612457.1,Ducetia japonica,"KY612457.1 Ducetia japonica mitochondrion, complete genome",-0.39018112421035767,-0.35582235455513,0.029097963142580018,0.0028625947431663384,0.15289257705580167,3
KX673198.1,Ducetia sp.,"KX673198.1 Ducetia sp. NS-2016 mitochondrion, complete genome",-0.08802928030490875,-0.5235531330108643,0.024248302618816685,0.006314452494698146,0.14897105752215667,7
OM935773.1,Duolandrevus obsidianus,"OM935773.1 Duolandrevus obsidianus mitochondrion, complete genome",0.6124638915061951,0.6084402799606323,0.0009699321047526673,0.0,0.0009699321047526673,16
NC_087742.1,Duolandrevus obsidianus,"NC_087742.1 Duolandrevus obsidianus mitochondrion, complete genome",0.7576181292533875,0.5608043670654297,0.0009699321047526673,0.0,0.0009699321047526673,16
MN968347.1,Eclipophleps carinata,"MN968347.1 Eclipophleps carinata mitochondrion, complete genome",0.34059348702430725,0.23104014992713928,0.028128031037827354,0.00030075463158624785,0.20206262720441626,2
NC_054195.1,Eclipophleps carinata,"NC_054195.1 Eclipophleps carinata mitochondrion, complete genome",0.5373011231422424,0.35628703236579895,0.028128031037827354,0.00030075463158624785,0.20206262720441626,2
PQ826484.1,Edentatettix leyeensis,"PQ826484.1 Edentatettix leyeensis isolate X67 mitochondrion, complete genome",0.5394473671913147,-0.7542164325714111,0.0,0.0,0.0,17
MT849266.1,Elimaea berezovskii,"MT849266.1 Elimaea berezovskii mitochondrion, complete genome",-0.05261611565947533,-0.8208006024360657,0.04364694471387003,0.0006713598549249616,0.14343090206822376,7
GU323362.1,Elimaea cheni,"GU323362.1 Elimaea cheni mitochondrion, complete genome",-0.15031073987483978,-0.6865850687026978,0.041707080504364696,0.012006767241568225,0.15296448138738455,7
GU945502.1,Ellipes minuta,"GU945502.1 Ellipes minuta mitochondrion, complete genome",-0.28833580017089844,-0.7602145671844482,0.06498545101842872,0.00018969622843590726,0.15446579496123572,7
NC_014488.1,Ellipes minuta,"NC_014488.1 Ellipes minuta mitochondrion, complete genome",-0.2884494662284851,-0.7421061992645264,0.06498545101842872,0.00018969622843590726,0.15446579496123572,7
MN083199.1,Emeiacris maculata,"MN083199.1 Emeiacris maculata mitochondrion, complete genome",0.48975393176078796,-0.0403519868850708,0.1454898157129001,0.000630469015846454,0.19636957672974967,2
NC_046556.1,Emeiacris maculata,"NC_046556.1 Emeiacris maculata mitochondrion, complete genome",0.4536285400390625,-0.04528222978115082,0.1454898157129001,0.000630469015846454,0.19636957672974967,2
OQ935836.1,Endecous chape,"OQ935836.1 Endecous chape mitochondrion, complete genome",0.1962508261203766,-0.4531400501728058,0.014548981571290009,0.011382809691667365,0.15902223382824743,3
OQ935837.1,Endecous onthophagus,"OQ935837.1 Endecous onthophagus mitochondrion, complete genome",-0.4501815438270569,-0.6533108949661255,0.030067895247332686,0.008146398072727632,0.1586860346023949,7
ON209122.1,Eotmethis rufemarginis,"ON209122.1 Eotmethis rufemarginis mitochondrion, complete genome",-0.44961056113243103,0.6681392788887024,0.08341416100872939,0.0017548906182771864,0.20177014614766875,10
NC_068909.1,Eotmethis rufemarginis,"NC_068909.1 Eotmethis rufemarginis mitochondrion, complete genome",-0.4272000193595886,0.6124140620231628,0.08341416100872939,0.0017548906182771864,0.20177014614766875,10
PP911003.1,Eotmethis rufemarginis,"PP911003.1 Eotmethis rufemarginis voucher M1908 mitochondrion, complete genome",-0.3698107898235321,0.6166414022445679,0.0863239573229874,0.01865083636064509,0.20849581768592437,10
PP887503.1,Eotmethis rufemarginis,"PP887503.1 Eotmethis rufemarginis mitochondrion, complete genome",-0.43267786502838135,0.6642253994941711,0.08341416100872939,0.0017548906182771864,0.20177014614766875,10
KM211573.1,Eozubovskya planicaudata,"KM211573.1 Eozubovskya planicaudata isolate LOAHBU mitochondrion, complete genome",0.5474158525466919,-0.19163033366203308,0.09020368574199807,6.41295501665037e-05,0.18211280828109858,2
MT499331.1,Epacromius coerulipes,"MT499331.1 Epacromius coerulipes mitochondrion, complete genome",0.4075040817260742,0.32795366644859314,0.18622696411251213,0.00675216886820783,0.2099764206520607,1
NC_052732.1,Epacromius coerulipes,"NC_052732.1 Epacromius coerulipes mitochondrion, complete genome",0.39964520931243896,0.3222494423389435,0.18622696411251213,0.00675216886820783,0.2099764206520607,1
OQ282996.1,Epacromius tergestinus,"OQ282996.1 Epacromius tergestinus mitochondrion, complete genome",0.3979208469390869,0.3305765390396118,0.1687681862269641,0.0070779582059364195,0.20934572554604725,1
NC_080530.1,Epacromius tergestinus,"NC_080530.1 Epacromius tergestinus mitochondrion, complete genome",0.38757920265197754,0.324278861284256,0.1687681862269641,0.0070779582059364195,0.20934572554604725,1
MN083175.1,Ergatettix dorsifera,"MN083175.1 Ergatettix dorsifera mitochondrion, complete genome",-0.39811933040618896,-0.6587411165237427,0.005819592628516004,0.012859620713727727,0.18511865429142974,18
NC_046540.1,Ergatettix dorsifera,"NC_046540.1 Ergatettix dorsifera mitochondrion, complete genome",-0.09099707007408142,-0.604500949382782,0.005819592628516004,0.012859620713727727,0.18511865429142974,18
JQ975394.1,Erianthus versicolor,"JQ975394.1 Erianthus versicolor mitochondrion, complete genome",-0.8377610445022583,0.5038372874259949,0.0,0.0,0.0,19
OQ241411.1,Erianthus versicolor,"OQ241411.1 Erianthus versicolor mitochondrion, complete genome",0.24867387115955353,-0.054884880781173706,0.031037827352085354,0.00845349720427952,0.18258990021896074,2
NC_072964.1,Erianthus versicolor,"NC_072964.1 Erianthus versicolor mitochondrion, complete genome",0.259701669216156,-0.04444166272878647,0.031037827352085354,0.00845349720427952,0.18258990021896074,2
OQ274914.1,Euchorthippus cheui,"OQ274914.1 Euchorthippus cheui mitochondrion, complete genome",0.5367652773857117,-0.0867341086268425,0.13773035887487875,0.001417702759017752,0.19640910361717515,2
NC_085676.1,Euchorthippus cheui,"NC_085676.1 Euchorthippus cheui mitochondrion, complete genome",0.49948158860206604,-0.08769617974758148,0.13773035887487875,0.001417702759017752,0.19640910361717515,2
HM583652.1,Euchorthippus fusigeniculatus,"HM583652.1 Euchorthippus fusigeniculatus mitochondrion, complete genome",0.5894340872764587,-0.0074612959288060665,0.12997090203685743,0.002330613002596704,0.20413398049584228,2
NC_014449.1,Euchorthippus fusigeniculatus,"NC_014449.1 Euchorthippus fusigeniculatus mitochondrion, complete genome",0.5986031293869019,-0.013123424723744392,0.12997090203685743,0.002330613002596704,0.20413398049584228,2
MK113716.1,Euchorthippus unicolor,"MK113716.1 Euchorthippus unicolor mitochondrion, complete genome",0.438306987285614,-0.034152861684560776,0.14064015518913675,0.0010521016191946781,0.19640910361717515,2
NC_045237.1,Euchorthippus unicolor,"NC_045237.1 Euchorthippus unicolor mitochondrion, complete genome",0.4302215576171875,-0.03077363781630993,0.14064015518913675,0.0010521016191946781,0.19640910361717515,2
MN183101.1,Euconocephalus nasutus,"MN183101.1 Euconocephalus nasutus mitochondrion, complete genome",-0.27360308170318604,-0.5363680124282837,0.02133850630455868,0.00011795650988181912,0.14129169226326763,7
NC_053383.1,Euconocephalus nasutus,"NC_053383.1 Euconocephalus nasutus mitochondrion, complete genome",-0.22312413156032562,-0.8708208203315735,0.02133850630455868,0.00011795650988181912,0.14129169226326763,7
MW009066.1,Euconocephalus pallidus,"MW009066.1 Euconocephalus pallidus mitochondrion, complete genome",-0.14008678495883942,-0.7872359156608582,0.05722599418040737,0.01212775236894619,0.15265338341209733,7
PQ524196.1,Eucriotettix amplifemurus,"PQ524196.1 Eucriotettix amplifemurus voucher 18Z14 mitochondrion, complete genome",-0.3836284577846527,-0.3188695013523102,0.005819592628516004,0.009398453758722326,0.08775613155590666,11
MN083177.1,Euparatettix bimaculatus,"MN083177.1 Euparatettix bimaculatus mitochondrion, complete genome",-0.2524239420890808,-0.12649543583393097,0.014548981571290009,0.010532407118633715,0.18833438077014594,18
NC_046541.1,Euparatettix bimaculatus,"NC_046541.1 Euparatettix bimaculatus mitochondrion, complete genome",-0.21545860171318054,-0.16395190358161926,0.014548981571290009,0.010532407118633715,0.18833438077014594,18
OR260076.1,Euparatettix tridentatus,"OR260076.1 Euparatettix tridentatus mitochondrion, complete genome",-0.22822754085063934,0.007915235124528408,0.013579049466537343,0.00033884194318199495,0.17786373072732886,18
NC_082933.1,Euparatettix tridentatus,"NC_082933.1 Euparatettix tridentatus mitochondrion, complete genome",-0.09350881725549698,-0.16248999536037445,0.013579049466537343,0.00033884194318199495,0.17786373072732886,18
MN083178.1,Euparatettix variabilis,"MN083178.1 Euparatettix variabilis mitochondrion, complete genome",-0.2275913655757904,-0.24942022562026978,0.01066925315227934,0.0,0.17670417000545566,18
NC_046542.1,Euparatettix variabilis,"NC_046542.1 Euparatettix variabilis mitochondrion, complete genome",-0.26827725768089294,-0.2378377616405487,0.01066925315227934,0.0,0.17670417000545566,18
ON619890.1,Euscyrtinae sp.,"ON619890.1 Euscyrtinae sp. mitochondrion, complete genome",-0.6964316368103027,-0.7268595099449158,0.0019398642095053346,0.0,0.12746707077336722,0
MN083200.1,Euthystira luteifemora,"MN083200.1 Euthystira luteifemora mitochondrion, complete genome",0.603672981262207,-0.09361482411623001,0.11833171677982542,0.00030606059662061254,0.18642728826330265,2
NC_046557.1,Euthystira luteifemora,"NC_046557.1 Euthystira luteifemora mitochondrion, complete genome",0.6090541481971741,-0.08394599705934525,0.11833171677982542,0.00030606059662061254,0.18642728826330265,2
PQ442190.1,Exogryllacris ornata,"PQ442190.1 Exogryllacris ornata voucher ORT193 GB mitochondrion, complete genome",-0.10250528901815414,-0.7516224980354309,0.0504364694471387,0.01682655861578765,0.15306045910119626,7
OR260077.1,Exothotettix guangxiensis,"OR260077.1 Exothotettix guangxiensis mitochondrion, complete genome",-0.08790116012096405,-0.16989193856716156,0.0038797284190106693,0.0,0.0805282187645561,11
NC_082934.1,Exothotettix guangxiensis,"NC_082934.1 Exothotettix guangxiensis mitochondrion, complete genome",-0.8418076038360596,-0.40156030654907227,0.0038797284190106693,0.0,0.0805282187645561,11
MT916717.1,Fer nigripennis,"MT916717.1 Fer nigripennis mitochondrion, complete genome",0.5148501396179199,0.3764410614967346,0.037827352085354024,0.04931663595903635,0.2104292488182286,1
NC_053658.1,Fer nigripennis,"NC_053658.1 Fer nigripennis mitochondrion, complete genome",0.5332268476486206,0.39047518372535706,0.037827352085354024,0.04931663595903635,0.2104292488182286,1
MZ433418.1,Filchnerella amplivertica,"MZ433418.1 Filchnerella amplivertica mitochondrion, complete genome",-0.3795490860939026,0.5024768114089966,0.08341416100872939,0.008367694027415794,0.20916622224440004,10
KC831767.1,Filchnerella beicki,"KC831767.1 Filchnerella beicki mitochondrion, complete genome",-0.41370585560798645,0.5548306107521057,0.07953443258971872,0.006565776998535887,0.2089422755396416,10
NC_024923.1,Filchnerella beicki,"NC_024923.1 Filchnerella beicki mitochondrion, complete genome",-0.4804574251174927,0.6136022806167603,0.07953443258971872,0.006565776998535887,0.2089422755396416,10
MZ433419.1,Filchnerella dingxiensis,"MZ433419.1 Filchnerella dingxiensis mitochondrion, complete genome",-0.43001022934913635,0.5140411257743835,0.07953443258971872,3.24903006133015e-05,0.19387252667795074,10
JX468877.1,Filchnerella helanshanensis,"JX468877.1 Filchnerella helanshanensis voucher Z0731 mitochondrion, complete genome",-0.4398404657840729,0.5748864412307739,0.08535402521823472,0.007349049580672776,0.21020259085957047,10
NC_020329.1,Filchnerella helanshanensis,"NC_020329.1 Filchnerella helanshanensis voucher Z0731 mitochondrion, complete genome",-0.5018725991249084,0.6233715415000916,0.08535402521823472,0.007349049580672776,0.21020259085957047,10
MK903590.1,Filchnerella kukunoris,"MK903590.1 Filchnerella kukunoris mitochondrion, complete genome",-0.5100090503692627,0.6446370482444763,0.08147429679922405,0.0070758009289172506,0.2100216157490586,10
MZ433420.1,Filchnerella nigritibia,"MZ433420.1 Filchnerella nigritibia mitochondrion, complete genome",-0.4821573793888092,0.5754299163818359,0.08826382153249272,0.012628066904844049,0.2103385270036918,10
PP911004.1,Filchnerella nigritibia,"PP911004.1 Filchnerella nigritibia voucher M1905 mitochondrion, complete genome",-0.4295985996723175,0.5293665528297424,0.08050436469447139,0.006624152026459365,0.20903179665169797,10
PP887500.1,Filchnerella nigritibia,"PP887500.1 Filchnerella nigritibia mitochondrion, complete genome",-0.5276147127151489,0.6261196732521057,0.08050436469447139,0.006624152026459365,0.20903179665169797,10
MZ433417.1,Filchnerella pamphagoides,"MZ433417.1 Filchnerella pamphagoides mitochondrion, complete genome",-0.5011501908302307,0.6767262816429138,0.08147429679922405,5.4630392440674586e-05,0.19398815641553202,10
MN083201.1,Filchnerella qilianshanensis,"MN083201.1 Filchnerella qilianshanensis mitochondrion, complete genome",-0.4547658860683441,0.5984938144683838,0.08147429679922405,0.0070758009289172506,0.2100216157490586,10
NC_046558.1,Filchnerella qilianshanensis,"NC_046558.1 Filchnerella qilianshanensis mitochondrion, complete genome",-0.4026696979999542,0.49823275208473206,0.08147429679922405,0.0070758009289172506,0.2100216157490586,10
MT499332.1,Filchnerella rubrimargina,"MT499332.1 Filchnerella rubrimargina mitochondrion, complete genome",-0.48011264204978943,0.5890992879867554,0.0892337536372454,0.012710142343232327,0.21038387813068696,10
NC_052733.1,Filchnerella rubrimargina,"NC_052733.1 Filchnerella rubrimargina mitochondrion, complete genome",-0.4497176706790924,0.5251972675323486,0.0892337536372454,0.012710142343232327,0.21038387813068696,10
MK903591.1,Filchnerella sunanensis,"MK903591.1 Filchnerella sunanensis mitochondrion, complete genome",-0.41298535466194153,0.5814937353134155,0.07080504364694472,0.0030286658377567774,0.2007324473915092,10
MZ433421.1,Filchnerella sunanensis,"MZ433421.1 Filchnerella sunanensis mitochondrion, complete genome",-0.40114906430244446,0.6392278075218201,0.07759456838021339,0.0031526855212584055,0.20147851058643942,10
PP887501.1,Filchnerella sunanensis,"PP887501.1 Filchnerella sunanensis mitochondrion, complete genome",-0.4067656695842743,0.6246877908706665,0.07662463627546072,0.0031150923847689713,0.2009805204469879,10
MN083202.1,Filchnerella tenggerensis,"MN083202.1 Filchnerella tenggerensis mitochondrion, complete genome",-0.47689637541770935,0.6783852577209473,0.08050436469447139,0.0017133314584259589,0.20164505616245634,10
NC_046559.1,Filchnerella tenggerensis,"NC_046559.1 Filchnerella tenggerensis mitochondrion, complete genome",-0.45142701268196106,0.6150073409080505,0.08050436469447139,0.0017133314584259589,0.20164505616245634,10
MK903560.1,Filchnerella yongdengensis,"MK903560.1 Filchnerella yongdengensis mitochondrion, complete genome",-0.4427631199359894,0.7009132504463196,0.07177497575169738,0.00025422315977495795,0.19499608848323863,10
PQ767100.1,Flatocerus nankunshanensis,"PQ767100.1 Flatocerus nankunshanensis mitochondrion, complete genome",-0.13580365478992462,0.887785792350769,0.0009699321047526673,0.0,0.0009699321047526673,21
PQ869510.1,Formosatettix dayaoshanensis,"PQ869510.1 Formosatettix dayaoshanensis mitochondrion, complete genome",-0.3976079225540161,-0.27440133690834045,0.0038797284190106693,0.00562748957087567,0.09633334255801423,11
KU668856.1,Fruhstorferiola huayinensis,"KU668856.1 Fruhstorferiola huayinensis mitochondrion, complete genome",0.5112944841384888,-0.22167836129665375,0.05625606207565471,0.00023966921889982646,0.17221327687436042,2
NC_031379.1,Fruhstorferiola huayinensis,"NC_031379.1 Fruhstorferiola huayinensis mitochondrion, complete genome",0.29691997170448303,-0.19391848146915436,0.05625606207565471,0.00023966921889982646,0.17221327687436042,2
KP347043.1,Fruhstorferiola kulinga,"KP347043.1 Fruhstorferiola kulinga voucher FruKul2014 mitochondrion, complete genome",0.5321306586265564,-0.06899267435073853,0.15809893307468478,0.0017622797060177229,0.20044380171941786,2
NC_026716.1,Fruhstorferiola kulinga,"NC_026716.1 Fruhstorferiola kulinga voucher FruKul2014 mitochondrion, complete genome",0.5056281685829163,-0.06350399553775787,0.15809893307468478,0.0017622797060177229,0.20044380171941786,2
MN083184.1,Fruhstorferiola omei,"MN083184.1 Fruhstorferiola omei mitochondrion, complete genome",0.5079229474067688,-0.0003028792270924896,0.15809893307468478,0.0017671081608423267,0.20328342224377627,2
NC_046545.1,Fruhstorferiola omei,"NC_046545.1 Fruhstorferiola omei mitochondrion, complete genome",0.5198870897293091,-0.004479104653000832,0.15809893307468478,0.0017671081608423267,0.20328342224377627,2
KU355786.1,Fruhstorferiola sp.,"KU355786.1 Fruhstorferiola sp. DLG-2016 mitochondrion, complete genome",0.474180668592453,-0.07050866633653641,0.15324927255092144,0.0015381064924334187,0.20023813395652088,2
KU942377.1,Fruhstorferiola tonkinensis,"KU942377.1 Fruhstorferiola tonkinensis voucher YB-2016 mitochondrion, complete genome",0.5110243558883667,-0.07400581240653992,0.15615906886517944,0.0015386098106702241,0.19728273893451803,2
NC_031817.1,Fruhstorferiola tonkinensis,"NC_031817.1 Fruhstorferiola tonkinensis voucher YB-2016 mitochondrion, complete genome",0.5208146572113037,-0.0772947445511818,0.15615906886517944,0.0015386098106702241,0.19728273893451803,2
OL502167.1,Furcilarnaca armata,"OL502167.1 Furcilarnaca armata isolate XZ209 mitochondrion, complete genome",-0.373862087726593,-0.7597754001617432,0.05625606207565471,0.0022013712490661095,0.17026006399757915,7
OL544941.1,Furcilarnaca armata,"OL544941.1 Furcilarnaca armata mitochondrion, complete genome",-0.3707120716571808,-0.6170000433921814,0.06013579049466537,0.0023008102041104967,0.17043850249259845,7
OL826861.1,Furcilarnaca armata,"OL826861.1 Furcilarnaca armata mitochondrion, complete genome",-0.37739020586013794,-0.7343905568122864,0.05722599418040737,0.002204702165716323,0.17028977779583354,7
NC_067618.1,Furcilarnaca armata,"NC_067618.1 Furcilarnaca armata isolate XZ209 mitochondrion, complete genome",-0.3879949748516083,-0.745163083076477,0.05625606207565471,0.0022013712490661095,0.17026006399757915,7
OL502168.1,Furcilarnaca chirurga,"OL502168.1 Furcilarnaca chirurga isolate XZ214 mitochondrion, complete genome",-0.36091601848602295,-0.7980607748031616,0.04267701260911736,0.00023175116647965828,0.15488260742382956,7
OL470659.1,Furcilarnaca chirurga,"OL470659.1 Furcilarnaca chirurga isolate XZ213 mitochondrion, complete genome",-0.3378206789493561,-0.823343813419342,0.03394762366634336,0.0003849891199600996,0.15466166219212651,7
NC_067622.1,Furcilarnaca chirurga,"NC_067622.1 Furcilarnaca chirurga isolate XZ213 mitochondrion, complete genome",-0.3258054852485657,-0.8126169443130493,0.03394762366634336,0.0003849891199600996,0.15466166219212651,7
ON055390.1,Furcilarnaca chirurga,"ON055390.1 Furcilarnaca chirurga mitochondrion, complete genome",-0.2276330590248108,-0.5685113072395325,0.0533462657613967,0.002692407257071922,0.15730459886669776,7
OL519601.1,Furcilarnaca wufengensis,"OL519601.1 Furcilarnaca wufengensis mitochondrion, complete genome",-0.2945843040943146,-0.6682947874069214,0.07274490785645005,0.0021011095520839765,0.15804347696309137,7
OL470660.1,Furcilarnaca wufengensis,"OL470660.1 Furcilarnaca wufengensis isolate XZ122 mitochondrion, complete genome",-0.316402405500412,-0.6927642822265625,0.07274490785645005,0.0015231330533804377,0.15794115033508033,7
OL826860.1,Furcilarnaca wufengensis,"OL826860.1 Furcilarnaca wufengensis mitochondrion, complete genome",-0.21530281007289886,-0.6407163739204407,0.0475266731328807,0.0019089185270006368,0.15682424088237323,7
NC_067623.1,Furcilarnaca wufengensis,"NC_067623.1 Furcilarnaca wufengensis isolate XZ122 mitochondrion, complete genome",-0.31890594959259033,-0.7030993103981018,0.07274490785645005,0.0015231330533804377,0.15794115033508033,7
EU527333.1,Gampsocleis gratiosa,"EU527333.1 Gampsocleis gratiosa mitochondrion, complete genome",-0.21362534165382385,-0.48428666591644287,0.05722599418040737,0.0032192448703463688,0.1702006674987138,7
NC_011200.1,Gampsocleis gratiosa,"NC_011200.1 Gampsocleis gratiosa mitochondrion, complete genome",-0.30015066266059875,-0.7012614011764526,0.05722599418040737,0.0032192448703463688,0.1702006674987138,7
MW092767.1,Gampsocleis gratiosa,"MW092767.1 Gampsocleis gratiosa gratiosa mitochondrion, complete genome",-0.2479933649301529,-0.5176483392715454,0.06013579049466537,0.0030661143493110163,0.17064715403464956,7
MK903561.2,Gampsocleis sedakovii,"MK903561.2 Gampsocleis sedakovii mitochondrion, complete genome",-0.28303834795951843,-0.556614875793457,0.04849660523763337,0.002813816468725526,0.16952057449098787,7
MT849267.1,Gampsocleis sinensis,"MT849267.1 Gampsocleis sinensis mitochondrion, complete genome",-0.2629871070384979,-0.5673194527626038,0.05916585838991271,0.0037316872563416385,0.17046827861113314,7
EU513373.1,Gastrimargus marmoratus,"EU513373.1 Gastrimargus marmoratus mitochondrion, complete genome",0.2479870617389679,0.5961790680885315,0.12124151309408342,0.002531066859287988,0.20206262720441626,1
EU527334.1,Gastrimargus marmoratus,"EU527334.1 Gastrimargus marmoratus mitochondrion, complete genome",0.38752737641334534,0.7852994203567505,0.004849660523763337,0.17604494482471722,0.20060864037214765,1
NC_011114.1,Gastrimargus marmoratus,"NC_011114.1 Gastrimargus marmoratus mitochondrion, complete genome",0.2592335343360901,0.6023609638214111,0.12124151309408342,0.002531066859287988,0.20206262720441626,1
MN046214.1,Gesonula punctifrons,"MN046214.1 Gesonula punctifrons mitochondrion, complete genome",0.47571268677711487,0.051605354994535446,0.1367604267701261,0.0014571319399817398,0.20286079558630482,2
NC_046411.1,Gesonula punctifrons,"NC_046411.1 Gesonula punctifrons mitochondrion, complete genome",0.4655730128288269,0.05050036683678627,0.1367604267701261,0.0014571319399817398,0.20286079558630482,2
PP157623.1,Gesonula punctifrons,"PP157623.1 Gesonula punctifrons isolate HCZ202109 mitochondrion, complete genome",0.423377126455307,-0.24851374328136444,0.038797284190106696,0.00017342595803450893,0.18136810906507922,2
PQ869511.1,Gibbotettix parvipulvillus,"PQ869511.1 Gibbotettix parvipulvillus mitochondrion, complete genome",-0.6441364884376526,0.06925547122955322,0.005819592628516004,0.01794730719858501,0.17757241615470903,10
GU294759.1,Gomphocerippus rufus,"GU294759.1 Gomphocerippus rufus mitochondrion, complete genome",0.5436239838600159,0.185259610414505,0.06401551891367604,0.0018693503303536436,0.1976023545504508,2
NC_014349.1,Gomphocerippus rufus,"NC_014349.1 Gomphocerippus rufus mitochondrion, complete genome",0.5587056279182434,0.1898854374885559,0.06401551891367604,0.0018693503303536436,0.1976023545504508,2
MK903592.1,Gomphocerippus rufus,"MK903592.1 Gomphocerippus rufus mitochondrion, complete genome",0.5808095932006836,-0.04099518433213234,0.11251212415130941,0.0011074524225354032,0.19744241739581672,2
GQ180102.1,Gomphocerus licenti,"GQ180102.1 Gomphocerus licenti mitochondrion, complete genome",0.6444494128227234,0.06903296709060669,0.08147429679922405,0.0012277795467833025,0.19836560820697827,2
NC_013847.1,Gomphocerus licenti,"NC_013847.1 Gomphocerus licenti mitochondrion, complete genome",0.6552552580833435,0.07518912106752396,0.08147429679922405,0.0012277795467833025,0.19836560820697827,2
JX122541.1,Gomphocerus sibiricus,"JX122541.1 Gomphocerus sibiricus mitochondrion, complete genome",0.6495402455329895,0.005282125901430845,0.08147429679922405,0.0009887615263937926,0.19570004548137307,2
NC_021103.1,Gomphocerus sibiricus,"NC_021103.1 Gomphocerus sibiricus mitochondrion, complete genome",0.6614965796470642,0.010809842497110367,0.08147429679922405,0.0009887615263937926,0.19570004548137307,2
HM131804.1,Gomphocerus sibiricus,"HM131804.1 Gomphocerus sibiricus tibetanus mitochondrion, complete genome",0.6190808415412903,0.05985835939645767,0.0892337536372454,0.002160677527688825,0.1988101929034487,2
NC_015478.1,Gomphocerus sibiricus,"NC_015478.1 Gomphocerus sibiricus tibetanus mitochondrion, complete genome",0.6323526501655579,0.05798191577196121,0.0892337536372454,0.002160677527688825,0.1988101929034487,2
KR347439.1,Gonista bicolor,"KR347439.1 Gonista bicolor mitochondrion, complete genome",0.46264269948005676,-0.05762862041592598,0.1425800193986421,0.0006657241296406249,0.19625109146623615,2
NC_029205.1,Gonista bicolor,"NC_029205.1 Gonista bicolor mitochondrion, complete genome",0.4908022880554199,-0.051687777042388916,0.1425800193986421,0.0006657241296406249,0.19625109146623615,2
